person_id,full_name,date_of_birth,email,phone,person_age,person_income,person_home_ownership,person_emp_length,source_system,created_at
P-100566,Cheyenne Obrien,1996-08-06,kristen68@example.net,+18446731497,29,112771.92,MORTGAGE,0.0,CRM,2025-04-16 21:53:57.455889
P-100567,Jason Ramirez,1987-12-31,rebecca88@example.org,+19077658173,38,15658.29,MORTGAGE,5.9,WEBSITE,2025-05-20 00:36:33.163453
P-100568,Eric Thomas,1981-09-12,davisgary@example.com,+15312269789,44,48719.95,MORTGAGE,2.8,BRANCH,2025-12-09 14:04:23.771702
P-100569,Eric Morgan,1993-07-27,benjaminbarker@example.net,+13043387875,32,38613.82,MORTGAGE,1.9,CRM,2025-04-14 05:28:06.230912
P-100570,Cameron Smith,1996-05-23,martinsamuel@example.org,+18672287286,29,29086.53,OWN,1.8,PARTNER_PORTAL,2025-01-13 21:36:21.742474
P-100571,Edward Weeks,2004-07-02,alexandra95@example.net,+15227483958,21,54989.57,OTHER,7.2,CRM,2026-03-31 10:23:14.674225
P-100572,Sarah Taylor,1992-01-18,asmith@example.org,+19717043318,33,46552.09,RENT,6.6,CRM,2024-08-25 09:03:58.046186
P-100573,Linda Jones,1991-06-05,michaelsmith@example.org,+13464945964,34,42177.96,OWN,2.9,CRM,2024-08-31 03:57:29.223069
P-100574,Christopher Elliott,1976-04-19,lauramatthews@example.com,+14994949732,49,30753.75,OTHER,6.7,CRM,2024-10-13 11:37:04.411807
P-100575,Erica Huang,1991-12-26,taylorlindsay@example.com,+17753481386,34,20483.29,MORTGAGE,9.5,CRM,2026-02-28 18:08:38.248725
P-100576,Tina Dougherty,1994-12-12,jennifer68@example.com,+15418865205,31,85291.6,MORTGAGE,7.5,WEBSITE,2025-03-09 03:44:22.408568
P-100577,Whitney Gonzalez,2004-07-25,alicia09@example.com,+16152480940,21,117883.32,RENT,7.6,WEBSITE,2026-05-01 07:07:17.344853
P-100578,Sharon Pennington,1994-04-20,ehenry@example.net,+12819050922,31,48417.36,OWN,4.9,CRM,2025-09-09 13:44:49.352120
P-100579,Brent Stephens,1999-01-28,dianamclaughlin@example.com,+16523958066,26,61084.76,RENT,6.9,WEBSITE,2024-10-18 22:11:25.158945
P-100580,Lee Barker,1993-01-14,vthompson@example.org,+13484515791,32,47641.59,MORTGAGE,4.7,PARTNER_PORTAL,2025-11-13 01:37:15.724987
P-100581,Kevin Sheppard,2004-01-18,kristinarobinson@example.com,+14137432406,21,19741.99,OTHER,7.3,PARTNER_PORTAL,2025-04-06 00:26:59.805847
P-100582,Denise Gonzalez,2005-02-26,jordan74@example.org,+15598558720,20,34100.06,OTHER,10.2,PARTNER_PORTAL,2025-02-18 01:02:54.706985
P-100583,Rebecca Clark,1997-08-19,christopher34@example.org,+18402182727,28,63749.48,OWN,3.4,WEBSITE,2025-01-31 20:20:03.808084
P-100584,Ian Santana,1993-06-18,robertcook@example.net,+19259427820,32,34392.52,RENT,9.0,CRM,2025-08-09 19:39:50.717005
P-100585,Monica Wells,2001-10-26,johnnybrooks@example.com,+12644038166,24,52157.65,RENT,8.7,CRM,2025-06-13 19:42:14.243788
P-100586,Stacie Sanford,1988-09-22,stephaniebradley@example.org,+14509142576,37,29147.03,OTHER,0.0,PARTNER_PORTAL,2024-06-20 14:56:45.278021
P-100587,Stephen Turner,2001-04-21,lopezmichaela@example.com,+13329850725,24,63783.09,MORTGAGE,7.0,CRM,2025-07-10 04:13:57.720269
P-100588,Daniel Kennedy,1993-08-06,tguerra@example.org,+17169252654,32,67627.98,OTHER,0.1,BRANCH,2025-10-02 06:24:55.601598
P-100589,Alyssa Blackwell,1984-09-08,katrinawood@example.com,+13097961327,41,213542.5,RENT,6.5,CRM,2025-03-16 01:30:45.010552
P-100590,Chris Collins,1989-02-14,ajohnson@example.org,+12684171516,36,16389.28,MORTGAGE,2.6,BRANCH,2025-01-29 12:04:42.705001
P-100591,Janet Gibson,2002-01-31,qvaldez@example.com,+13044641978,23,20013.2,OWN,11.9,WEBSITE,2026-05-08 00:24:29.060444
P-100592,Janet Leonard,1991-12-01,adamvaughan@example.net,+16432897607,34,37422.89,MORTGAGE,4.3,CRM,2024-09-13 04:14:05.413401
P-100593,Jacob Small DDS,1986-07-06,ronald40@example.net,+17242560754,39,43573.94,RENT,7.1,PARTNER_PORTAL,2025-06-27 04:12:06.771387
P-100594,Christopher Nichols,1995-10-07,jessicaschultz@example.com,+12574938970,30,20459.39,OTHER,0.0,CRM,2025-08-20 20:55:43.183215
P-100595,Robin Garcia,1996-12-25,morgandana@example.com,+15602241613,29,45755.77,OTHER,0.0,PARTNER_PORTAL,2025-03-09 04:15:10.006049
P-100596,Philip Kim,1994-08-10,joshuapowers@example.net,+17243406306,31,13550.73,OWN,1.3,PARTNER_PORTAL,2024-11-22 01:33:28.236922
P-100597,Frederick Brown,1990-08-23,jessica97@example.net,+19959867805,35,54878.79,MORTGAGE,0.4,CRM,2024-11-14 13:54:18.178169
P-100598,Megan Scott,1992-06-05,guerreroashley@example.org,+12784513854,33,68008.65,RENT,4.6,PARTNER_PORTAL,2025-08-31 17:39:43.257145
P-100599,Guy Reynolds,1997-01-12,potterjustin@example.net,+16364826911,28,31377.94,OTHER,6.9,BRANCH,2026-02-15 20:56:27.949343
P-100600,Victoria Werner,1992-04-17,nbell@example.com,+19459515888,33,47692.56,MORTGAGE,8.3,PARTNER_PORTAL,2025-01-06 13:37:47.271524
P-100601,Brooke Marks,1993-03-07,iroberts@example.com,+13728169666,32,68294.11,OTHER,8.5,WEBSITE,2026-04-13 07:52:40.209423
P-100602,David Hudson,2000-07-12,xcohen@example.org,+17964883275,25,103665.13,OTHER,6.0,CRM,2025-01-11 06:14:29.805051
P-100603,Christine Murray,2005-12-03,gabrielawallace@example.org,+13782195237,20,29953.43,OTHER,8.1,CRM,2025-11-26 10:01:05.881289
P-100604,Jennifer Meyer,1996-04-14,eatkins@example.com,+17818980770,29,95844.75,MORTGAGE,0.8,CRM,2025-11-04 00:19:10.145352
P-100605,Marie Patterson,2000-03-22,garciamelanie@example.net,+19129565237,25,49824.52,OTHER,6.6,WEBSITE,2025-11-29 03:28:50.351533
P-100606,Grace Norris,1990-05-15,kristin49@example.com,+16024284035,35,49474.78,MORTGAGE,7.0,CRM,2025-07-22 15:39:37.087739
P-100607,Micheal Nunez,1996-07-29,julianeal@example.org,+16467430394,29,45912.1,RENT,5.4,CRM,2025-11-07 04:13:09.052401
P-100608,Whitney Sullivan,1992-02-10,teresaschneider@example.net,+17585567287,33,60194.13,OTHER,5.2,PARTNER_PORTAL,2025-01-22 16:42:45.683911
P-100609,Donald Strickland,2000-08-05,santosmichael@example.com,+17083335061,25,46037.85,OTHER,4.9,WEBSITE,2024-12-27 04:39:12.513495
P-100610,Sarah Medina,1992-04-05,wallerbrian@example.net,+13335423372,33,33253.82,MORTGAGE,6.7,CRM,2025-11-15 17:17:02.967754
P-100611,Susan Anderson,1985-09-05,bruce33@example.net,+19975718051,40,46812.29,OWN,14.4,CRM,2024-08-28 23:50:10.009480
P-100612,Linda Evans,1997-07-11,perkinsmichelle@example.org,+17739997046,28,28585.56,RENT,3.6,PARTNER_PORTAL,2025-06-15 05:15:28.127196
P-100613,Elizabeth Camacho,1992-01-22,matthewbyrd@example.net,+18716270587,33,70648.15,OWN,6.3,BRANCH,2024-08-25 06:36:06.131880
P-100614,Grace Mcdaniel,1983-09-19,jamesrodriguez@example.org,+15484458714,42,36949.5,MORTGAGE,15.8,CRM,2025-02-01 19:45:33.287651
P-100615,James Jackson,1990-10-06,chelseamoore@example.net,+17969434745,35,29860.3,OWN,2.2,CRM,2025-01-21 19:00:08.251727
P-100616,Pamela Smith,2001-11-03,abrown@example.com,+18277403344,24,36300.71,OWN,5.5,CRM,2025-07-15 22:44:39.995537
P-100617,Rebecca Williamson,1994-03-18,ggates@example.org,+15256797067,31,66324.91,OWN,1.6,WEBSITE,2026-05-12 08:33:00.802125
P-100618,Amy Brown,2002-10-04,joshua57@example.com,+16725156229,23,61730.14,RENT,6.3,CRM,2025-07-18 14:05:38.036853
P-100619,Garrett Payne,2000-02-16,angela40@example.org,+16156573257,25,64383.76,OTHER,2.0,PARTNER_PORTAL,2025-08-16 20:29:15.792277
P-100620,Brenda May,1998-04-23,ffoster@example.org,+17083509608,27,90729.43,OTHER,7.5,WEBSITE,2025-11-16 11:43:08.146457
P-100621,Valerie Norman,1989-12-03,laurenmathis@example.org,+14797316477,36,88076.96,MORTGAGE,16.3,WEBSITE,2024-08-10 04:26:41.107471
P-100622,Gina Rose,2005-05-12,zpreston@example.net,+17099600356,20,31606.05,MORTGAGE,1.6,CRM,2025-09-20 20:59:35.757723
P-100623,Roberto Schaefer,2002-01-27,jacobhernandez@example.com,+13107890285,23,37616.23,RENT,0.1,PARTNER_PORTAL,2026-02-19 20:08:26.689135
P-100624,Mary Harris,1991-03-03,rogernelson@example.org,+18505271607,34,57789.7,MORTGAGE,7.0,WEBSITE,2024-11-11 01:45:40.530460
P-100625,Robert Davis,1989-10-10,williamlane@example.net,+15235179556,36,36120.83,RENT,13.5,CRM,2026-05-11 02:40:28.458809
P-100626,Heather Scott,1992-07-31,duffyallen@example.com,+16617554164,33,25557.69,RENT,0.0,CRM,2024-07-21 19:30:01.441528
P-100627,Cassandra Smith,1993-12-06,donaldharrison@example.org,+14934459626,32,41481.68,OTHER,3.1,CRM,2026-04-06 21:15:18.051100
P-100628,Natalie Patrick,1977-03-02,michaelbuckley@example.org,+12732465495,48,66128.43,MORTGAGE,1.3,WEBSITE,2025-02-07 07:10:06.588800
P-100629,Amanda Wiggins,2001-06-25,ywilliams@example.net,+19828210531,24,45262.9,RENT,5.7,WEBSITE,2026-02-09 17:47:31.852455
P-100630,Brandy Morrison,2005-04-27,collinsterrance@example.com,+15584591779,20,44700.49,RENT,4.1,WEBSITE,2024-11-20 15:43:25.377970
P-100631,Tom Perez,2000-10-04,pauljennifer@example.com,+16134342457,25,32966.78,OTHER,4.3,PARTNER_PORTAL,2025-02-04 18:00:27.439108
P-100632,Charles Doyle,1993-09-26,adkinslauren@example.net,+17322020326,32,80376.0, RENT ,3.8,PARTNER_PORTAL,2025-07-25 18:25:04.174151
P-100633,Mr. Mark Montoya,1997-06-08,nhayes@example.com,+19489714855,28,56427.43,OWN,7.4,CRM,2025-09-27 14:58:42.515920
P-100634,Gloria Stone,1997-01-12,caseyronald@example.org,+14217371184,28,76021.54,OTHER,10.2,PARTNER_PORTAL,2025-01-21 02:25:05.089363
P-100635,William Miller,1979-05-04,raymondpugh@example.net,+12237035892,46,27542.1,RENT,5.1,PARTNER_PORTAL,2025-07-02 21:51:57.047384
P-100636,Yolanda Jackson,1993-12-30,craigmartin@example.net,+18329896340,32,31036.07,MORTGAGE,0.0,BRANCH,2025-05-13 20:37:52.886211
P-100637,Todd Smith,1993-07-08,jeanette43@example.net,+18918062272,32,29068.33,RENT,5.3,PARTNER_PORTAL,2025-08-08 07:22:44.401114
P-100638,Gregory Perez,2000-06-30,donald61@example.net,+13929372450,25,50456.36,OWN,5.6,CRM,2024-11-29 16:05:19.421966
P-100639,Rodney Weaver,1989-02-27,whernandez@example.net,,36,147594.67,OTHER,6.1,BRANCH,2026-05-19 20:01:54.648103
P-100640,Linda Cox,1991-01-03,bcopeland@example.com,+17143448564,35,21855.35,OWN,11.3,CRM,2024-06-29 02:04:40.197694
P-100641,Karla Willis,2001-10-31,brittanywade@example.org,+13783996986,24,24980.0,MORTGAGE,4.8,CRM,2026-04-28 04:57:51.535969
P-100642,Kevin Fletcher,1994-12-10,tochoa@example.net,+12575798066,31,37506.32,MORTGAGE,9.9,WEBSITE,2025-07-22 03:43:30.961198
P-100643,Tracy Garcia,2000-10-27,upham@example.com,+15557534705,25,20608.94,RENT,8.8,WEBSITE,2025-11-20 21:08:36.021792
P-100644,Priscilla Jackson,1990-05-02,vgates@example.com,+18835541165,35,18579.39,MORTGAGE,2.0,CRM,2024-12-22 10:26:59.931387
P-100645,Heather Shaffer,1994-12-26,kari25@example.org,+14398488488,31,84214.27,RENT,0.9,PARTNER_PORTAL,2025-08-27 06:12:27.065561
P-100646,Brandon Dawson,1994-10-25,jphelps@example.net,+12855626149,31,11971.73,OTHER,9.1,CRM,2025-07-08 21:16:05.972249
P-100647,Denise Simpson,2003-07-19,johnperez@example.net,+18205430977,22,53241.72,OWN,6.0,CRM,2025-04-04 20:33:22.135075
P-100648,Lauren Burton,1985-05-25,tfrancis@example.com,+14653535851,40,11997.94,OWN,1.9,BRANCH,2026-05-08 05:03:24.280791
P-100649,Katie Alvarez,1992-02-17,daniel93@example.net,+18833749079,33,39845.35,MORTGAGE,6.9,BRANCH,2026-04-18 16:54:22.015771
P-100650,Justin Hansen,1987-10-03,huangthomas@example.net,+19158149409,38,39424.74,OTHER,0.0,CRM,2025-10-26 07:44:32.051066
P-100651,Victoria Lewis,1997-11-06,scollins@example.net,+17533986289,28,55770.62,RENT,0.6,CRM,2025-12-14 15:19:31.335583
P-100652,Arthur Gutierrez,1988-04-13,jessicawright@example.net,+19224071511,37,47561.4,OTHER,0.0,WEBSITE,2026-02-03 12:35:30.904494
P-100653,Eric Thompson,2004-12-08,fkoch@example.org,+13466335157,21,125166.99,MORTGAGE,2.8,WEBSITE,2024-07-04 07:44:17.125506
P-100654,Vicki Brown,2005-03-09,cody08@example.org,+14565409951,20,44682.87,RENT,9.4,WEBSITE,2025-09-08 20:59:45.962344
P-100655,Mr. William Davis DDS,1991-06-13,carolberry@example.com,+13287270908,34,57079.91,OTHER,6.5,PARTNER_PORTAL,2025-10-11 11:34:38.214639
P-100656,Carol Garcia,1988-03-13,carrieosborn@example.com,+19865718153,37,75663.68,RENT,0.0,CRM,2025-12-28 06:01:27.499271
P-100657,Anthony Haas,1990-08-29,qcochran@example.net,+16917815899,35,83101.2,OWN,9.8,BRANCH,2024-09-22 22:19:19.887974
P-100658,Eileen Sims,1998-01-06,fgraham@example.com,+19716587964,28,73884.5,MORTGAGE,15.3,BRANCH,2025-12-11 23:48:30.069012
P-100659,Kelsey Williams,2000-04-18,parkerbriana@example.net,+15257080046,25,33554.61,OTHER,3.8,CRM,2026-04-26 10:13:16.300876
P-100660,Roger Russo,1997-06-24,williammaldonado@example.org,+15172235137,28,9706.28,OWN,3.3,CRM,2024-07-21 17:13:14.146103
P-100661,Steven Wilson,1991-03-05,adam35@example.org,+16355602293,34,33817.31,MORTGAGE,12.7,WEBSITE,2026-04-09 16:11:06.469724
P-100662,Susan Ortiz,1993-02-19,perryrobert@example.com,+15743906072,32,51214.67,RENT,8.3,PARTNER_PORTAL,2025-09-09 15:44:45.317232
P-100663,Steven Freeman,1991-01-14,amandajackson@example.net,+13649844941,34,94167.61,RENT,5.2,WEBSITE,2024-11-07 16:19:28.671912
P-100664,Amanda Mendoza,1990-02-09,perezmarissa@example.org,+12135695727,35,37852.15,OWN,6.6,PARTNER_PORTAL,2025-12-10 09:15:02.668611
P-100665,Amanda Smith,1976-05-08,matthewclements@example.org,+15737066248,49,38226.4,OWN,6.7,CRM,2025-09-23 22:57:20.948425
P-100666,Seth Jones,1983-05-03,carolynroberts@example.org,+12854011688,42,44642.61,OWN,0.0,WEBSITE,2025-11-09 05:38:41.866190
P-100667,Andrew Valenzuela,1989-09-21,adamsmith@example.org,+18919309810,36,13085.88,RENT,10.9,PARTNER_PORTAL,2026-03-19 15:18:23.062715
P-100668,John Wright,1992-07-29,jmendoza@example.com,+17532242642,33,27006.66,OWN,0.0,BRANCH,2025-04-18 10:55:06.763226
P-100669,Andrew Jenkins,1991-05-02,vanessamartinez@example.net,+17368667776,34,43543.6,MORTGAGE,3.0,WEBSITE,2024-09-21 06:37:49.292852
P-100670,Danielle Marquez,1993-11-06,stacydaniel@example.net,+19786654362,32,70191.96,OTHER,9.2,CRM,2026-03-15 17:45:00.052469
P-100671,Sheila Jenkins,1987-01-16,jeffarnold@example.org,+18685627036,38,100077.9,OWN,4.2,CRM,2024-10-03 13:59:05.523502
P-100672,David Rodgers,2005-06-16,wstewart@example.net,+15016110005,20,69317.64,OTHER,1.1,BRANCH,2026-01-29 21:51:14.118333
P-100673,Terry Silva,1996-01-06,talvarez@example.org,+19416822261,30,30318.9, OWN ,11.0,CRM,2025-10-16 08:06:32.486252
P-100674,Vanessa Beck,1988-06-01,reginadavis@example.org,,37,62434.96,OTHER,4.9,PARTNER_PORTAL,2025-04-29 09:07:29.874232
P-100675,John Powers,1992-06-06,nicole15@example.org,,33,23112.95,MORTGAGE,0.0,WEBSITE,2025-02-23 12:00:56.298355
P-100676,Mrs. Lisa Garza,1992-04-12,michaelking@example.net,+17802752034,33,86257.78,OTHER,11.3,BRANCH,2024-12-28 03:34:02.573441
P-100677,Mary Hopkins MD,1981-09-26,andersontiffany@example.net,+12906463766,44,25618.94,OWN,3.6,WEBSITE,2025-10-21 03:58:49.443748
P-100678,Robert Nash,1990-02-09,vrussell@example.org,+13482374417,35,100112.97,OWN,9.5,WEBSITE,2026-01-08 22:47:44.020288
P-100679,Ashley Jones,1997-07-15,calvin93@example.org,+17003591297,28,27289.03,RENT,8.2,WEBSITE,2025-08-23 02:55:19.574633
P-100680,Charles Hardin,2002-12-03,lopezjennifer@example.org,+15639301658,23,41642.32,MORTGAGE,11.4,PARTNER_PORTAL,2026-01-13 17:02:38.650215
P-100681,Kathleen Mccarthy,1996-10-28,rroberts@example.net,+14725801234,29,11595.97,RENT,7.0,WEBSITE,2025-10-23 08:16:47.412982
P-100682,Angela Lopez,1999-03-06,katelyn32@example.com,+12946968436,26,42290.27,RENT,3.9,CRM,2025-01-03 04:21:29.081774
P-100683,Antonio Snyder,1987-05-26,harveylisa@example.org,+19707159591,38,19090.08,OWN,2.9,CRM,2025-06-05 01:24:05.760769
P-100684,Emily Duarte,1988-11-02,jeremyjackson@example.net,+18672756777,37,18309.15,OWN,7.7,WEBSITE,2026-02-21 19:18:32.299269
P-100685,Jane Berg,1985-01-27,reginaldsmith@example.net,+14296231067,40,43271.64,RENT,0.0,BRANCH,2025-02-11 07:33:06.529465
P-100686,James Torres,1989-01-08,jeremy79@example.net,+14665270511,37,52566.78,OWN,1.5,WEBSITE,2025-06-18 09:57:35.212861
P-100687,Daniel Henry DVM,2003-10-26,matthewcollins@example.net,+12919928455,22,34785.28,MORTGAGE,4.3,BRANCH,2025-03-06 05:10:33.067383
P-100688,Tony Barker,1999-04-07,cynthia74@example.net,+19952325939,26,34705.79,OTHER,8.9,CRM,2025-01-25 14:30:36.540529
P-100689,Janet Hernandez,1991-06-11,christopher77@example.net,+12417763425,34,30222.55,MORTGAGE,1.5,CRM,2025-02-24 12:30:31.570399
P-100690,Kristina Bowers,2005-11-29,todd59@example.net,+16395914038,20,36496.69,RENT,0.0,CRM,2025-12-25 21:47:44.040354
P-100691,Robert Smith,1998-10-01,james40@example.org,+13616572768,27,27022.67, RENT ,11.3,CRM,2025-05-05 09:52:08.810581
P-100692,Lawrence Mitchell,2006-01-01,marcussmith@example.org,+12876525680,20,81673.37,RENT,10.4,WEBSITE,2025-02-01 23:56:26.988965
P-100693,Amanda Hunt,1999-04-16,tylermcintosh@example.org,+13188231555,26,31330.67,MORTGAGE,7.5,WEBSITE,2025-02-15 16:45:22.691601
P-100694,James Brown,2005-12-24,zmay@example.net,+15812372143,20,38009.7,OWN,11.2,CRM,2025-09-14 16:08:31.331537
P-100695,Amy Cameron,1997-04-19,timothywilliams@example.org,+16289556608,28,46887.91, OTHER ,9.5,WEBSITE,2024-07-06 12:03:42.591941
P-100696,Jennifer Jones,1977-02-12,brittanyclark@example.net,+16056195826,48,43947.01,OWN,12.3,WEBSITE,2025-07-14 16:23:31.599215
P-100697,Caitlin Harris,2005-01-27,matthew54@example.com,+14473079863,20,78055.05,OTHER,0.9,PARTNER_PORTAL,2024-07-19 05:08:22.861951
P-100698,Natalie Sawyer,1993-03-10,kathleenfitzgerald@example.com,+12396457039,32,26188.97,RENT,1.1,BRANCH,2024-06-28 16:33:58.729670
P-100699,Shannon Clark,1991-04-04,dcortez@example.com,+12272789431,34,76691.54,RENT,4.5,CRM,2026-02-10 11:01:59.703130
P-100700,Tara Turner,1993-05-18,kdaniel@example.org,+12536365146,32,25993.71,OWN,8.0,PARTNER_PORTAL,2025-12-11 17:05:58.946435
P-100701,Elizabeth Baker,1987-07-05,davidfields@example.net,+16726011379,38,185719.82,OTHER,3.5,CRM,2024-07-05 20:01:13.720002
P-100702,Amy Holt,1997-04-01,camerongregory@example.org,+13766762090,28,69599.13,MORTGAGE,2.9,CRM,2025-10-30 07:17:51.566731
P-100703,Christina Adams,1997-01-27,sylvia33@example.net,+17009968730,28,59731.93,RENT,1.7,CRM,2026-01-15 22:13:24.570508
P-100704,Jacqueline Winters,1997-03-30,malikfowler@example.com,+18967575427,28,76708.38,OTHER,2.6,WEBSITE,2026-04-24 11:08:14.032833
P-100705,David Taylor,2005-05-17,debbie78@example.net,+14055829582,20,15457.84,OTHER,0.0,CRM,2026-01-18 16:59:13.653481
P-100706,Rodney Gilmore,2004-08-28,stonebarbara@example.com,+18238571558,21,23066.02,OTHER,2.2,PARTNER_PORTAL,2024-11-20 11:41:37.953519
P-100707,Jason Walton,2000-11-15,perezdawn@example.org,+15303817214,25,34812.11,RENT,10.3,WEBSITE,2026-04-17 13:46:54.283448
P-100708,Alan Phillips,1988-04-04,jacobparsons@example.org,+16477165609,37,34421.46,OWN,3.3,WEBSITE,2025-03-18 15:23:31.140470
P-100709,Jeffrey Lawrence,1991-05-27,lreid@example.org,+17709755047,34,61162.71,MORTGAGE,1.4,PARTNER_PORTAL,2026-05-17 18:09:08.024415
P-100710,Victor Blake,1993-06-27,wellsamy@example.org,+17176653970,32,49833.49,MORTGAGE,8.0,CRM,2025-07-12 03:14:57.837148
P-100711,Joanne Austin,1996-05-27,smithdavid@example.net,+13089718274,29,120462.03,OTHER,1.5,CRM,2024-10-19 20:36:27.438884
P-100712,Scott Williams,1992-11-18,ronald21@example.org,+19735062604,33,41975.29,RENT,4.5,PARTNER_PORTAL,2025-11-02 01:18:11.204316
P-100713,Tiffany Wilson,1993-08-25,donaldyang@example.net,+13078756085,32,70712.48,MORTGAGE,10.5,CRM,2025-05-17 19:40:52.575997
P-100714,Justin Henderson,1994-12-23,millernatalie@example.net,+15769832102,31,30152.65,RENT,8.1,CRM,2025-09-25 06:03:10.556124
P-100715,Kristin Woods,2000-01-19,brandiwilson@example.org,+12323426050,25,80810.56,OTHER,13.8,CRM,2025-06-22 11:28:25.407893
P-100716,Joseph Turner,1994-04-08,luissanchez@example.com,+13374773126,31,32812.34,OTHER,9.9,BRANCH,2025-09-30 07:26:18.641437
P-100717,Brianna Hodges,1989-01-29,epalmer@example.net,+12367534606,36,50863.58,MORTGAGE,9.0,WEBSITE,2025-12-18 20:22:50.707998
P-100718,Michael Galvan,1990-03-19,ocole@example.net,+16799862398,35,73547.23,MORTGAGE,11.1,WEBSITE,2025-12-13 13:44:32.751877
P-100719,Andre Jones,1991-05-30,bushkimberly@example.net,+17546647548,34,72976.49,MORTGAGE,3.8,CRM,2026-02-09 04:59:23.331230
P-100720,John Todd,1998-04-18,taylordavis@example.com,+15885914444,27,49956.73,RENT,8.2,WEBSITE,2025-02-19 03:48:25.818003
P-100721,Roger Holmes,1993-12-04,mramirez@example.com,+14393243588,32,32125.85,MORTGAGE,5.0,CRM,2025-11-09 14:16:29.715784
P-100722,Margaret Harris,1982-08-30,isaac75@example.org,+18748978524,43,17303.94,MORTGAGE,4.1,PARTNER_PORTAL,2024-06-22 07:41:41.045121
P-100723,Timothy Reilly,1979-06-29,jdonovan@example.net,+18898634067,46,39435.11,OWN,0.0,WEBSITE,2025-01-25 09:09:46.584706
P-100724,Bryce Wolf,1978-04-25,williamschad@example.org,+12842216309,47,42680.31,OTHER,3.5,BRANCH,2024-09-06 02:06:44.134938
P-100725,Michelle Mitchell,1985-11-01,jerrymontgomery@example.net,+12484532089,40,32922.42,OTHER,9.6,WEBSITE,2024-08-22 21:36:24.698700
P-100726,Veronica Nelson,1989-03-05,pmartinez@example.com,+12375922341,36,48051.72,OWN,4.3,CRM,2025-10-03 04:01:00.637214
P-100727,Scott Atkinson,1985-04-06,glewis@example.org,+17777269608,40,27558.37,OTHER,0.0,CRM,2024-07-04 13:02:04.110674
P-100728,Jasmine Ramos,1989-02-03,nathanwarner@example.net,+15628633556,36,57764.67,OWN,6.6,CRM,2025-08-14 15:00:21.533588
P-100729,Alexander Mcconnell,1996-01-30,debbiebrown@example.net,+19698556076,29,68399.14,OWN,4.8,WEBSITE,2024-08-21 16:44:38.667621
P-100730,Darryl Richardson,1997-12-02,timothy23@example.net,+12896830650,28,134773.63,MORTGAGE,0.0,BRANCH,2024-08-14 13:10:24.129655
P-100731,Jody Carter,1990-11-19,lramirez@example.org,+18424813190,35,17614.7,OTHER,4.6,BRANCH,2024-12-02 12:24:41.619740
P-100732,Christie Marquez,1997-06-30,mejiajoseph@example.org,+15172852282,28,54938.56,OTHER,3.5,CRM,2025-02-03 00:32:52.177941
P-100733,Dominic Li,2005-07-11,longgary@example.com,+19234959473,20,70386.9,OWN,10.7,CRM,2025-10-30 12:27:58.256523
P-100734,Carla Obrien,1982-02-13,jonesnicholas@example.org,+18786768868,43,45493.83,RENT,10.3,WEBSITE,2025-06-21 17:06:13.136557
P-100735,Jonathan Porter,1980-02-18,clarkcarol@example.com,+15198666450,45,82740.36, MORTGAGE ,1.2,CRM,2025-12-14 22:54:34.846043
P-100736,Joanna Garza,1992-04-24,deborahturner@example.org,+17035747677,33,16394.66,MORTGAGE,6.9,PARTNER_PORTAL,2025-05-10 13:32:08.928405
