person_id,full_name,date_of_birth,email,phone,person_age,person_income,person_home_ownership,person_emp_length,source_system,created_at
P-100586,Stacie Sanford,1988-09-22,stephaniebradley@example.org,(450)914-2576,37,29147.03,OTHER,0.0,PARTNER_PORTAL,2024-06-20 14:56:45.278021
P-100587,Stephen Turner,2001-04-21,lopezmichaela@example.com,332-985-0725,24,63783.09,MORTGAGE,7.0,CRM,2025-07-10 04:13:57.720269
P-100588,Daniel Kennedy,1993-08-06,tguerra@example.org,001-716-925-2654x69681,32,67627.98,OTHER,0.1,BRANCH,2025-10-02 06:24:55.601598
P-100589,Alyssa Blackwell,1984-09-08,katrinawood@example.com,309.796.1327x30346,41,213542.5,RENT,6.5,CRM,2025-03-16 01:30:45.010552
P-100590,Chris Collins,1989-02-14,ajohnson@example.org,(268)417-1516,36,16389.28,MORTGAGE,2.6,BRANCH,2025-01-29 12:04:42.705001
P-100591,Janet Gibson,2002-01-31,qvaldez@example.com,(304)464-1978x57585,23,20013.2,OWN,11.9,WEBSITE,2026-05-08 00:24:29.060444
P-100592,Janet Leonard,1991-12-01,adamvaughan@example.net,001-643-289-7607,34,37422.89,MORTGAGE,4.3,CRM,2024-09-13 04:14:05.413401
P-100593,Jacob Small DDS,1986-07-06,ronald40@example.net,724-256-0754x091,39,43573.94,RENT,7.1,PARTNER_PORTAL,2025-06-27 04:12:06.771387
P-100594,Christopher Nichols,1995-10-07,jessicaschultz@example.com,257-493-8970x155,30,20459.39,other,0.0,CRM,2025-08-20 20:55:43.183215
P-100595,Robin Garcia,1996-12-25,morgandana@example.com,(560)224-1613x94498,29,45755.77,Other,0.0,PARTNER_PORTAL,2025-03-09 04:15:10.006049
P-100596,Philip Kim,1994-08-10,joshuapowers@example.net,(724)340-6306x2447,31,13550.73,OWN,1.3,PARTNER_PORTAL,2024-11-22 01:33:28.236922
P-100597,Frederick Brown,1990-08-23,jessica97@example.net,(995)986-7805x55572,35,54878.79,MORTGAGE,0.4,CRM,2024-11-14 13:54:18.178169
P-100598,Megan Scott,1992-06-05,guerreroashley@example.org,+1-278-451-3854x4577,33,68008.65,RENT,4.6,PARTNER_PORTAL,2025-08-31 17:39:43.257145
P-100599,Guy Reynolds,1997-01-12,potterjustin@example.net,636.482.6911x6331,28,31377.94,OTHER,6.9,BRANCH,2026-02-15 20:56:27.949343
P-100600,Victoria Werner,1992-04-17,nbell@example.com,+1-945-951-5888x636,33,47692.56,MORTGAGE,8.3,PARTNER_PORTAL,2025-01-06 13:37:47.271524
P-100601,Brooke Marks,1993-03-07,iroberts@example.com,001-372-816-9666x30932,32,68294.11,OTHER,8.5,WEBSITE,2026-04-13 07:52:40.209423
P-100602,David Hudson,2000-07-12,xcohen@example.org,001-796-488-3275x3273,25,103665.13,OTHER,6.0,CRM,2025-01-11 06:14:29.805051
P-100603,Christine Murray,2005-12-03,gabrielawallace@example.org,(378)219-5237,20,29953.43,OTHER,8.1,CRM,2025-11-26 10:01:05.881289
P-100604,Jennifer Meyer,1996-04-14,eatkins@example.com,781-898-0770x460,29,95844.75,MORTGAGE,0.8,CRM,2025-11-04 00:19:10.145352
P-100605,Marie Patterson,2000-03-22,garciamelanie@example.net,001-912-956-5237x34151,25,49824.52,OTHER,6.6,WEBSITE,2025-11-29 03:28:50.351533
P-100606,Grace Norris,1990-05-15,kristin49@example.com,+1-602-428-4035x954,35,49474.78,MORTGAGE,7.0,CRM,2025-07-22 15:39:37.087739
P-100607,Micheal Nunez,1996-07-29,julianeal@example.org,+1-646-743-0394x290,29,45912.1,RENT,5.4,CRM,2025-11-07 04:13:09.052401
P-100608,Whitney Sullivan,1992-02-10,teresaschneider@example.net,758.556.7287x27601,33,60194.13,OTHER,5.2,PARTNER_PORTAL,2025-01-22 16:42:45.683911
P-100609,Donald Strickland,2000-08-05,santosmichael@example.com,001-708-333-5061,25,46037.85,OTHER,4.9,WEBSITE,2024-12-27 04:39:12.513495
P-100610,Sarah Medina,1992-04-05,wallerbrian@example.net,333.542.3372x09484,33,33253.82,MORTGAGE,6.7,CRM,2025-11-15 17:17:02.967754
P-100611,Susan Anderson,1985-09-05,bruce33@example.net,001-997-571-8051x37171,40,46812.29,OWN,14.4,CRM,2024-08-28 23:50:10.009480
P-100612,Linda Evans,1997-07-11,perkinsmichelle@example.org,001-773-999-7046x9472,28,28585.56,RENT,3.6,PARTNER_PORTAL,2025-06-15 05:15:28.127196
P-100613,Elizabeth Camacho,1992-01-22,matthewbyrd@example.net,871-627-0587x7221,33,70648.15,OWN,6.3,BRANCH,2024-08-25 06:36:06.131880
P-100614,Grace Mcdaniel,1983-09-19,jamesrodriguez@example.org,548.445.8714,42,36949.5,MORTGAGE,15.8,CRM,2025-02-01 19:45:33.287651
P-100615,James Jackson,1990-10-06,chelseamoore@example.net,796.943.4745x2455,35,29860.3,own,2.2,CRM,2025-01-21 19:00:08.251727
P-100616,Pamela Smith,2001-11-03,abrown@example.com,+1-827-740-3344x5056,24,36300.71,OWN,5.5,CRM,2025-07-15 22:44:39.995537
P-100617,Rebecca Williamson,1994-03-18,ggates@example.org,525.679.7067,31,66324.91,own,1.6,WEBSITE,2026-05-12 08:33:00.802125
P-100618,Amy Brown,2002-10-04,joshua57@example.com,672-515-6229,23,61730.14,RENT,6.3,CRM,2025-07-18 14:05:38.036853
P-100619,Garrett Payne,2000-02-16,angela40@example.org,001-615-657-3257x37553,25,64383.76,other,2.0,PARTNER_PORTAL,2025-08-16 20:29:15.792277
P-100620,Brenda May,1998-04-23,ffoster@example.org,708.350.9608x58749,27,90729.43,OTHER,7.5,WEBSITE,2025-11-16 11:43:08.146457
P-100621,Valerie Norman,1989-12-03,laurenmathis@example.org,001-479-731-6477,36,88076.96,MORTGAGE,16.3,WEBSITE,2024-08-10 04:26:41.107471
P-100622,Gina Rose,2005-05-12,zpreston@example.net,709-960-0356x2439,20,31606.05,MORTGAGE,1.6,CRM,2025-09-20 20:59:35.757723
P-100623,Roberto Schaefer,2002-01-27,jacobhernandez@example.com,(310)789-0285,23,37616.23,RENT,0.1,PARTNER_PORTAL,2026-02-19 20:08:26.689135
P-100624,Mary Harris,1991-03-03,rogernelson@example.org,001-850-527-1607x36077,34,57789.7,MORTGAGE,7.0,WEBSITE,2024-11-11 01:45:40.530460
P-100625,Robert Davis,1989-10-10,williamlane@example.net,523-517-9556,36,36120.83,RENT,13.5,CRM,2026-05-11 02:40:28.458809
P-100626,Heather Scott,1992-07-31,duffyallen@example.com,(661)755-4164x31670,33,25557.69,RENT,0.0,CRM,2024-07-21 19:30:01.441528
P-100627,Cassandra Smith,1993-12-06,donaldharrison@example.org,4934459626,32,41481.68,OTHER,3.1,CRM,2026-04-06 21:15:18.051100
P-100628,Natalie Patrick,1977-03-02,michaelbuckley@example.org,2732465495,48,66128.43,MORTGAGE,1.3,WEBSITE,2025-02-07 07:10:06.588800
P-100629,Amanda Wiggins,2001-06-25,ywilliams@example.net,001-982-821-0531x6117,24,45262.9,RENT,5.7,WEBSITE,2026-02-09 17:47:31.852455
P-100630,Brandy Morrison,2005-04-27,collinsterrance@example.com,(558)459-1779,20,44700.49,RENT,4.1,WEBSITE,2024-11-20 15:43:25.377970
P-100631,Tom Perez,2000-10-04,pauljennifer@example.com,+1-613-434-2457x988,25,32966.78,OTHER,4.3,PARTNER_PORTAL,2025-02-04 18:00:27.439108
P-100632,Charles Doyle,1993-09-26,adkinslauren@example.net,7322020326,32,80376.0, RENT ,3.8,PARTNER_PORTAL,2025-07-25 18:25:04.174151
P-100633,Mr. Mark Montoya,1997-06-08,nhayes@example.com,+1-948-971-4855x245,28,56427.43,Own,7.4,CRM,2025-09-27 14:58:42.515920
P-100634,Gloria Stone,1997-01-12,caseyronald@example.org,+1-421-737-1184,28,76021.54,Other,10.2,PARTNER_PORTAL,2025-01-21 02:25:05.089363
P-100635,William Miller,1979-05-04,raymondpugh@example.net,223.703.5892,46,27542.1,RENT,5.1,PARTNER_PORTAL,2025-07-02 21:51:57.047384
P-100636,Yolanda Jackson,1993-12-30,craigmartin@example.net,+1-832-989-6340x646,32,31036.07,MORTGAGE,0.0,BRANCH,2025-05-13 20:37:52.886211
P-100637,Todd Smith,1993-07-08,jeanette43@example.net,+1-891-806-2272x362,32,29068.33,RENT,5.3,PARTNER_PORTAL,2025-08-08 07:22:44.401114
P-100638,Gregory Perez,2000-06-30,donald61@example.net,001-392-937-2450x1848,25,50456.36,OWN,5.6,CRM,2024-11-29 16:05:19.421966
P-100639,Rodney Weaver,1989-02-27,whernandez@example.net,,36,147594.67,OTHER,6.1,BRANCH,2026-05-19 20:01:54.648103
P-100640,Linda Cox,1991-01-03,bcopeland@example.com,7143448564,35,21855.35,OWN,11.3,CRM,2024-06-29 02:04:40.197694
P-100641,Karla Willis,2001-10-31,brittanywade@example.org,001-378-399-6986x09191,24,24980.0,MORTGAGE,4.8,CRM,2026-04-28 04:57:51.535969
P-100642,Kevin Fletcher,1994-12-10,tochoa@example.net,2575798066,31,37506.32,MORTGAGE,9.9,WEBSITE,2025-07-22 03:43:30.961198
P-100643,Tracy Garcia,2000-10-27,upham@example.com,555-753-4705x742,25,20608.94,RENT,8.8,WEBSITE,2025-11-20 21:08:36.021792
P-100644,Priscilla Jackson,1990-05-02,vgates@example.com,+1-883-554-1165x972,35,18579.39,MORTGAGE,2.0,CRM,2024-12-22 10:26:59.931387
P-100645,Heather Shaffer,1994-12-26,kari25@example.org,439-848-8488,31,84214.27,RENT,0.9,PARTNER_PORTAL,2025-08-27 06:12:27.065561
P-100646,Brandon Dawson,1994-10-25,jphelps@example.net,285-562-6149x91537,31,11971.73,OTHER,9.1,CRM,2025-07-08 21:16:05.972249
P-100647,Denise Simpson,2003-07-19,johnperez@example.net,820.543.0977,22,53241.72,OWN,6.0,CRM,2025-04-04 20:33:22.135075
P-100648,Lauren Burton,1985-05-25,tfrancis@example.com,465-353-5851x253,40,11997.94,OWN,1.9,BRANCH,2026-05-08 05:03:24.280791
P-100649,Katie Alvarez,1992-02-17,daniel93@example.net,(883)374-9079x779,33,39845.35,MORTGAGE,6.9,BRANCH,2026-04-18 16:54:22.015771
P-100650,Justin Hansen,1987-10-03,huangthomas@example.net,(915)814-9409,38,39424.74,OTHER,0.0,CRM,2025-10-26 07:44:32.051066
P-100651,Victoria Lewis,1997-11-06,scollins@example.net,753-398-6289x5090,28,55770.62,RENT,0.6,CRM,2025-12-14 15:19:31.335583
P-100652,Arthur Gutierrez,1988-04-13,jessicawright@example.net,001-922-407-1511x69666,37,47561.4,OTHER,0.0,WEBSITE,2026-02-03 12:35:30.904494
P-100653,Eric Thompson,2004-12-08,fkoch@example.org,(346)633-5157,21,125166.99,MORTGAGE,2.8,WEBSITE,2024-07-04 07:44:17.125506
P-100654,Vicki Brown,2005-03-09,cody08@example.org,4565409951,20,44682.87,RENT,9.4,WEBSITE,2025-09-08 20:59:45.962344
P-100655,Mr. William Davis DDS,1991-06-13,carolberry@example.com,001-328-727-0908x144,34,57079.91,OTHER,6.5,PARTNER_PORTAL,2025-10-11 11:34:38.214639
P-100656,Carol Garcia,1988-03-13,carrieosborn@example.com,986.571.8153x523,37,75663.68,RENT,0.0,CRM,2025-12-28 06:01:27.499271
P-100657,Anthony Haas,1990-08-29,qcochran@example.net,001-691-781-5899x88683,35,83101.2,OWN,9.8,BRANCH,2024-09-22 22:19:19.887974
P-100658,Eileen Sims,1998-01-06,fgraham@example.com,9716587964,28,73884.5,MORTGAGE,15.3,BRANCH,2025-12-11 23:48:30.069012
P-100659,Kelsey Williams,2000-04-18,parkerbriana@example.net,+1-525-708-0046,25,33554.61,OTHER,3.8,CRM,2026-04-26 10:13:16.300876
P-100660,Roger Russo,1997-06-24,williammaldonado@example.org,517.223.5137,28,9706.28,OWN,3.3,CRM,2024-07-21 17:13:14.146103
P-100661,Steven Wilson,1991-03-05,adam35@example.org,(635)560-2293x9469,34,33817.31,MORTGAGE,12.7,WEBSITE,2026-04-09 16:11:06.469724
P-100662,Susan Ortiz,1993-02-19,perryrobert@example.com,574.390.6072,32,51214.67,RENT,8.3,PARTNER_PORTAL,2025-09-09 15:44:45.317232
P-100663,Steven Freeman,1991-01-14,amandajackson@example.net,364-984-4941x163,34,94167.61,RENT,5.2,WEBSITE,2024-11-07 16:19:28.671912
P-100664,Amanda Mendoza,1990-02-09,perezmarissa@example.org,213-569-5727,35,37852.15,OWN,6.6,PARTNER_PORTAL,2025-12-10 09:15:02.668611
P-100665,Amanda Smith,1976-05-08,matthewclements@example.org,(573)706-6248x132,49,38226.4,own,6.7,CRM,2025-09-23 22:57:20.948425
P-100666,Seth Jones,1983-05-03,carolynroberts@example.org,(285)401-1688,42,44642.61,OWN,0.0,WEBSITE,2025-11-09 05:38:41.866190
P-100667,Andrew Valenzuela,1989-09-21,adamsmith@example.org,(891)930-9810x7964,36,13085.88,RENT,10.9,PARTNER_PORTAL,2026-03-19 15:18:23.062715
P-100668,John Wright,1992-07-29,jmendoza@example.com,+1-753-224-2642,33,27006.66,OWN,0.0,BRANCH,2025-04-18 10:55:06.763226
P-100669,Andrew Jenkins,1991-05-02,vanessamartinez@example.net,(736)866-7776x755,34,43543.6,mortgage,3.0,WEBSITE,2024-09-21 06:37:49.292852
P-100670,Danielle Marquez,1993-11-06,stacydaniel@example.net,(978)665-4362x718,32,70191.96,Other,9.2,CRM,2026-03-15 17:45:00.052469
P-100671,Sheila Jenkins,1987-01-16,jeffarnold@example.org,+1-868-562-7036x92492,38,100077.9,OWN,4.2,CRM,2024-10-03 13:59:05.523502
P-100672,David Rodgers,2005-06-16,wstewart@example.net,501.611.0005x15532,20,69317.64,Other,1.1,BRANCH,2026-01-29 21:51:14.118333
P-100673,Terry Silva,1996-01-06,talvarez@example.org,941-682-2261x8962,30,30318.9, OWN ,11.0,CRM,2025-10-16 08:06:32.486252
P-100674,Vanessa Beck,1988-06-01,reginadavis@example.org,,37,62434.96,OTHER,4.9,PARTNER_PORTAL,2025-04-29 09:07:29.874232
P-100675,John Powers,1992-06-06,nicole15@example.org,,33,23112.95,MORTGAGE,0.0,WEBSITE,2025-02-23 12:00:56.298355
P-100676,Mrs. Lisa Garza,1992-04-12,michaelking@example.net,780-275-2034x476,33,86257.78,OTHER,11.3,BRANCH,2024-12-28 03:34:02.573441
P-100677,Mary Hopkins MD,1981-09-26,andersontiffany@example.net,2906463766,44,25618.94,OWN,3.6,WEBSITE,2025-10-21 03:58:49.443748
P-100678,Robert Nash,1990-02-09,vrussell@example.org,(348)237-4417x158,35,100112.97,OWN,9.5,WEBSITE,2026-01-08 22:47:44.020288
P-100679,Ashley Jones,1997-07-15,calvin93@example.org,700-359-1297,28,27289.03,RENT,8.2,WEBSITE,2025-08-23 02:55:19.574633
P-100680,Charles Hardin,2002-12-03,lopezjennifer@example.org,5639301658,23,41642.32,MORTGAGE,11.4,PARTNER_PORTAL,2026-01-13 17:02:38.650215
P-100681,Kathleen Mccarthy,1996-10-28,rroberts@example.net,4725801234,29,11595.97,RENT,7.0,WEBSITE,2025-10-23 08:16:47.412982
P-100682,Angela Lopez,1999-03-06,katelyn32@example.com,+1-294-696-8436x4538,26,42290.27,RENT,3.9,CRM,2025-01-03 04:21:29.081774
P-100683,Antonio Snyder,1987-05-26,harveylisa@example.org,+1-970-715-9591x94575,38,19090.08,Own,2.9,CRM,2025-06-05 01:24:05.760769
P-100684,Emily Duarte,1988-11-02,jeremyjackson@example.net,(867)275-6777x226,37,18309.15,OWN,7.7,WEBSITE,2026-02-21 19:18:32.299269
P-100685,Jane Berg,1985-01-27,reginaldsmith@example.net,(429)623-1067,40,43271.64,RENT,0.0,BRANCH,2025-02-11 07:33:06.529465
P-100686,James Torres,1989-01-08,jeremy79@example.net,466.527.0511x5794,37,52566.78,own,1.5,WEBSITE,2025-06-18 09:57:35.212861
P-100687,Daniel Henry DVM,2003-10-26,matthewcollins@example.net,(291)992-8455x25971,22,34785.28,MORTGAGE,4.3,BRANCH,2025-03-06 05:10:33.067383
P-100688,Tony Barker,1999-04-07,cynthia74@example.net,995-232-5939x93379,26,34705.79,OTHER,8.9,CRM,2025-01-25 14:30:36.540529
P-100689,Janet Hernandez,1991-06-11,christopher77@example.net,001-241-776-3425x0733,34,30222.55,MORTGAGE,1.5,CRM,2025-02-24 12:30:31.570399
P-100690,Kristina Bowers,2005-11-29,todd59@example.net,639.591.4038,20,36496.69,RENT,0.0,CRM,2025-12-25 21:47:44.040354
P-100691,Robert Smith,1998-10-01,james40@example.org,+1-361-657-2768x2975,27,27022.67, RENT ,11.3,CRM,2025-05-05 09:52:08.810581
P-100692,Lawrence Mitchell,2006-01-01,marcussmith@example.org,287-652-5680x65625,20,81673.37,rent,10.4,WEBSITE,2025-02-01 23:56:26.988965
P-100693,Amanda Hunt,1999-04-16,tylermcintosh@example.org,(318)823-1555,26,31330.67,MORTGAGE,7.5,WEBSITE,2025-02-15 16:45:22.691601
P-100694,James Brown,2005-12-24,zmay@example.net,(581)237-2143,20,38009.7,Own,11.2,CRM,2025-09-14 16:08:31.331537
P-100695,Amy Cameron,1997-04-19,timothywilliams@example.org,(628)955-6608,28,46887.91, OTHER ,9.5,WEBSITE,2024-07-06 12:03:42.591941
P-100696,Jennifer Jones,1977-02-12,brittanyclark@example.net,605.619.5826x3280,48,43947.01,OWN,12.3,WEBSITE,2025-07-14 16:23:31.599215
P-100697,Caitlin Harris,2005-01-27,matthew54@example.com,447-307-9863,20,78055.05,OTHER,0.9,PARTNER_PORTAL,2024-07-19 05:08:22.861951
P-100698,Natalie Sawyer,1993-03-10,kathleenfitzgerald@example.com,001-239-645-7039x438,32,26188.97,RENT,1.1,BRANCH,2024-06-28 16:33:58.729670
P-100699,Shannon Clark,1991-04-04,dcortez@example.com,+1-227-278-9431x910,34,76691.54,RENT,4.5,CRM,2026-02-10 11:01:59.703130
P-100700,Tara Turner,1993-05-18,kdaniel@example.org,2536365146,32,25993.71,OWN,8.0,PARTNER_PORTAL,2025-12-11 17:05:58.946435
P-100701,Elizabeth Baker,1987-07-05,davidfields@example.net,6726011379,38,185719.82,OTHER,3.5,CRM,2024-07-05 20:01:13.720002
P-100702,Amy Holt,1997-04-01,camerongregory@example.org,3766762090,28,69599.13,MORTGAGE,2.9,CRM,2025-10-30 07:17:51.566731
P-100703,Christina Adams,1997-01-27,sylvia33@example.net,700.996.8730x451,28,59731.93,RENT,1.7,CRM,2026-01-15 22:13:24.570508
P-100704,Jacqueline Winters,1997-03-30,malikfowler@example.com,(896)757-5427,28,76708.38,OTHER,2.6,WEBSITE,2026-04-24 11:08:14.032833
P-100705,David Taylor,2005-05-17,debbie78@example.net,(405)582-9582,20,15457.84,OTHER,0.0,CRM,2026-01-18 16:59:13.653481
P-100706,Rodney Gilmore,2004-08-28,stonebarbara@example.com,+1-823-857-1558,21,23066.02,OTHER,2.2,PARTNER_PORTAL,2024-11-20 11:41:37.953519
P-100707,Jason Walton,2000-11-15,perezdawn@example.org,001-530-381-7214x364,25,34812.11,RENT,10.3,WEBSITE,2026-04-17 13:46:54.283448
P-100708,Alan Phillips,1988-04-04,jacobparsons@example.org,647-716-5609,37,34421.46,OWN,3.3,WEBSITE,2025-03-18 15:23:31.140470
P-100709,Jeffrey Lawrence,1991-05-27,lreid@example.org,+1-770-975-5047x68169,34,61162.71,MORTGAGE,1.4,PARTNER_PORTAL,2026-05-17 18:09:08.024415
P-100710,Victor Blake,1993-06-27,wellsamy@example.org,717.665.3970,32,49833.49,MORTGAGE,8.0,CRM,2025-07-12 03:14:57.837148
P-100711,Joanne Austin,1996-05-27,smithdavid@example.net,001-308-971-8274x96804,29,120462.03,OTHER,1.5,CRM,2024-10-19 20:36:27.438884
P-100712,Scott Williams,1992-11-18,ronald21@example.org,973.506.2604x2359,33,41975.29,Rent,4.5,PARTNER_PORTAL,2025-11-02 01:18:11.204316
P-100713,Tiffany Wilson,1993-08-25,donaldyang@example.net,001-307-875-6085,32,70712.48,MORTGAGE,10.5,CRM,2025-05-17 19:40:52.575997
P-100714,Justin Henderson,1994-12-23,millernatalie@example.net,(576)983-2102x192,31,30152.65,RENT,8.1,CRM,2025-09-25 06:03:10.556124
P-100715,Kristin Woods,2000-01-19,brandiwilson@example.org,232.342.6050,25,80810.56,OTHER,13.8,CRM,2025-06-22 11:28:25.407893
P-100716,Joseph Turner,1994-04-08,luissanchez@example.com,337.477.3126,31,32812.34,Other,9.9,BRANCH,2025-09-30 07:26:18.641437
P-100717,Brianna Hodges,1989-01-29,epalmer@example.net,(236)753-4606,36,50863.58,MORTGAGE,9.0,WEBSITE,2025-12-18 20:22:50.707998
P-100718,Michael Galvan,1990-03-19,ocole@example.net,(679)986-2398,35,73547.23,MORTGAGE,11.1,WEBSITE,2025-12-13 13:44:32.751877
P-100719,Andre Jones,1991-05-30,bushkimberly@example.net,7546647548,34,72976.49,MORTGAGE,3.8,CRM,2026-02-09 04:59:23.331230
P-100720,John Todd,1998-04-18,taylordavis@example.com,588-591-4444x98355,27,49956.73,RENT,8.2,WEBSITE,2025-02-19 03:48:25.818003
P-100721,Roger Holmes,1993-12-04,mramirez@example.com,+1-439-324-3588x53798,32,32125.85,MORTGAGE,5.0,CRM,2025-11-09 14:16:29.715784
P-100722,Margaret Harris,1982-08-30,isaac75@example.org,(874)897-8524x9141,43,17303.94,MORTGAGE,4.1,PARTNER_PORTAL,2024-06-22 07:41:41.045121
P-100723,Timothy Reilly,1979-06-29,jdonovan@example.net,889-863-4067x917,46,39435.11,OWN,0.0,WEBSITE,2025-01-25 09:09:46.584706
P-100724,Bryce Wolf,1978-04-25,williamschad@example.org,+1-284-221-6309,47,42680.31,OTHER,3.5,BRANCH,2024-09-06 02:06:44.134938
P-100725,Michelle Mitchell,1985-11-01,jerrymontgomery@example.net,001-248-453-2089x53263,40,32922.42,OTHER,9.6,WEBSITE,2024-08-22 21:36:24.698700
P-100726,Veronica Nelson,1989-03-05,pmartinez@example.com,237.592.2341,36,48051.72,OWN,4.3,CRM,2025-10-03 04:01:00.637214
P-100727,Scott Atkinson,1985-04-06,glewis@example.org,(777)726-9608x43768,40,27558.37,OTHER,0.0,CRM,2024-07-04 13:02:04.110674
P-100728,Jasmine Ramos,1989-02-03,nathanwarner@example.net,001-562-863-3556x434,36,57764.67,OWN,6.6,CRM,2025-08-14 15:00:21.533588
P-100729,Alexander Mcconnell,1996-01-30,debbiebrown@example.net,9698556076,29,68399.14,OWN,4.8,WEBSITE,2024-08-21 16:44:38.667621
P-100730,Darryl Richardson,1997-12-02,timothy23@example.net,+1-289-683-0650x3121,28,134773.63,MORTGAGE,0.0,BRANCH,2024-08-14 13:10:24.129655
P-100731,Jody Carter,1990-11-19,lramirez@example.org,(842)481-3190x92487,35,17614.7,OTHER,4.6,BRANCH,2024-12-02 12:24:41.619740
P-100732,Christie Marquez,1997-06-30,mejiajoseph@example.org,+1-517-285-2282,28,54938.56,other,3.5,CRM,2025-02-03 00:32:52.177941
P-100733,Dominic Li,2005-07-11,longgary@example.com,(923)495-9473,20,70386.9,OWN,10.7,CRM,2025-10-30 12:27:58.256523
P-100734,Carla Obrien,1982-02-13,jonesnicholas@example.org,878-676-8868x7859,43,45493.83,Rent,10.3,WEBSITE,2025-06-21 17:06:13.136557
P-100735,Jonathan Porter,1980-02-18,clarkcarol@example.com,519-866-6450x5730,45,82740.36, MORTGAGE ,1.2,CRM,2025-12-14 22:54:34.846043
P-100736,Joanna Garza,1992-04-24,deborahturner@example.org,(703)574-7677,33,16394.66,MORTGAGE,6.9,PARTNER_PORTAL,2025-05-10 13:32:08.928405
P-100737,Anthony Gould,1975-06-24,phillipsbrian@example.com,(761)594-5887x0715,50,63067.75,other,10.9,WEBSITE,2025-01-23 10:05:14.036172
P-100738,Alexandra Garcia,1992-06-25,brian83@example.net,350.976.5975x95450,33,54704.39,other,1.7,CRM,2025-12-03 08:10:54.443212
P-100739,Jose Estrada,2001-05-22,lutzeric@example.com,674-222-3196x46300,24,89006.75,OWN,10.5,PARTNER_PORTAL,2026-04-18 23:33:27.287951
P-100740,Keith Butler,2001-04-22,ronaldcarroll@example.org,4129047137,24,42284.34,OTHER,6.4,CRM,2024-09-08 01:16:05.518047
P-100741,Robin Cooper,1990-04-24,melissa49@example.net,+1-555-582-9849,35,76641.41,MORTGAGE,5.3,WEBSITE,2026-01-11 21:00:48.430447
P-100742,Dillon Case,1982-02-10,victor60@example.net,741-828-3337x2188,43,62523.72,OTHER,1.7,CRM,2025-11-22 03:43:12.382556
P-100743,Gary Miller,1976-03-28,cindyfry@example.net,250-766-6267,49,57434.69,OWN,7.9,PARTNER_PORTAL,2026-04-07 19:09:03.327816
P-100744,David Koch,2005-12-13,zreilly@example.net,466.734.3925,20,87626.26,MORTGAGE,6.1,CRM,2025-08-09 17:30:00.982405
P-100745,Ashlee Miller,2005-07-25,hernandezroy@example.org,,20,78516.14,Mortgage,2.8,WEBSITE,2024-10-13 18:23:45.239669
P-100746,Brett Davies,1982-05-06,mcneilchristina@example.org,(367)614-9498,43,49641.81,MORTGAGE,9.7,PARTNER_PORTAL,2024-09-25 03:06:57.579417
P-100747,Samuel Moore,2001-08-16,crawfordjeffrey@example.com,6658277584,24,25691.98,other,4.2,CRM,2025-04-08 19:28:28.317849
P-100748,Rebecca Boone,1987-04-17,jason72@example.net,(401)409-1217,38,17722.33,OTHER,8.3,CRM,2025-11-08 07:37:40.997236
P-100749,Gary Flores,1998-06-13,jennifergraham@example.org,+1-289-243-7052x6351,27,35748.93,RENT,0.0,WEBSITE,2026-01-30 05:17:55.360587
P-100750,Jean Hess,1999-10-18,zbarrett@example.net,772-456-5920x24617,26,73991.67,MORTGAGE,1.9,WEBSITE,2024-07-19 11:16:56.658821
P-100751,Jose Simpson,1980-07-14,rebecca26@example.org,001-705-659-5501x78332,45,30439.43,OTHER,2.3,CRM,2025-06-26 21:29:12.336723
P-100752,Wendy Salazar,1981-10-05,ryandodson@example.org,398.948.7045x069,44,32741.1,Rent,4.4,CRM,2026-01-22 02:48:47.666651
P-100753,John Wilkerson,1983-11-17,sandradavenport@example.org,244.503.9464x083,42,99350.73,OTHER,1.7,CRM,2026-04-17 21:28:54.149143
